comment,sentimiento,tema,politica,migracion
ni una respuesta de migracion la verdad agradecidos con ustedes x lo q estan haciendo cn la poblacion venezolana pero aun estamos en la espera para poder tener un empleo digno hay familia q depende del inmigrante solo les pido de corazon den respuesta,5.0,migracion,0,1
de duque pueden decir hasta misa pero la herencia de este bandido hizo las cosas muy dificiles sumele el covid la recesion economica mundial las joyas petristas de la primera linea el huracan la migracion venezolana la guerra de ucrania y la izquierda jodiendo fatal,5.0,migracion,0,1
las atrocidades del de migrantes,5.0,migracion,0,1
el emprendimiento es de una venezolana que desato una nostalgia en con el dulce de lechosa enterate de que otras comidas prepara,0.0,migracion,0,1
los que tratan de xenofobos son cotorras que repiten un guion nadie tiene porque soportar la delincuencia y violencia que esta gente ejerce en peru la migracion venezolana incremento la delincuencia con arma de fuego antes habia delincuencia pero no te mataban de un balazo,2.0,migracion,0,1
que entraron a eeuu diciendo que iban por turismo y se quedaron pidiendo asilo ahora se quejan o indignan aqui por los que cruzan el darien y llegan por tierra a pidiendo medicare obamacare temetocare etc cuerda de mmg,2.0,migracion,0,1
es realmente doloroso saber que venezolanos pierden la vida intentando llegar a eeuu a traves de la selva de darien en algunos desaparecen otros son victimas de violaciones de robos de enganos y de enfermedades una travesia mortal en busca del sueno americano,5.0,migracion,0,1
de que progreso hablas sola las familias chavez y maduro progresaron economicamente todo lo demas es una tragedia humana basta con ver los datos de la migracion venezolana,2.0,migracion,0,1
atroz a las mujeres las registran en sus partes intima y las violan la denuncia de venezolanos que cruzan la selva del darien para llegar a panama,2.0,migracion,0,1
recuperan cuerpo de migrante fallecida en la selva del darien este ano han fallecido 12 venezolanos en la hostil ruta la mayoria por infartos para el lunes se espera identificacion forense de la mujer fallecida detalles aqui,5.0,migracion,0,1
claro ellae quiere un chile como cuba o como venezuela que el socialismo del siglo xxi tan maravilloso que por eso 8 millones de venezolanos han migrado caminando a otros paises cruzando la selva de darien cordilleras desiertos o es por aburridos,2.0,migracion,0,1
horrible la forma de expresarse de hernandez sobre un tema tan complejo como lo es la migracion venezolana,2.0,migracion,0,1
los restos de la venezolana que fallecio en el tapon del darien se encuentran en la morgue de y sus familiares se encuentran gestionando la repatriacion con la embajada de en panama te contamos mas,5.0,migracion,0,1
claro que no amigo usted no engana a nadie con su propaganda chavista los que motivaron la migracion fue maduro y su gestion corrupta que acabaron con la economia venezolana desde mucho antes de las sanciones,2.0,migracion,0,1
asi como los cubanos se tiran al mar en busca de la anelada libertadlos venezolanos arriesgan su vida en la selva de darienbasta hasta cuandocuando estos malditos politicos de oposicionvan a entender que el objetivo es sacar a todo el gobierno de maduro cuestw lo que cueste,2.0,migracion,0,1
ayer vi un programa de la tv colombiana sobre la migracion venezolana parece es de 2018 el sueno suramericano lo llaman igual duele lo desgarrador de cada historia malpario gobierno,2.0,migracion,0,1
se entiende ahora que lo que ha hecho la derecha con la migracion venezolana es autoproporcionarse mano de obra barata y sin leyes sociales y que en las elecciones sustituiran a los desencantados fachos pobres,2.0,migracion,0,1
sin contar con toda la plata que duque se la pasaba mendigando para la migracion venezolana de hay tambien se deben haber llevado un buen botin,2.0,migracion,0,1
en que mundo vive maduro salga de su burbuja despierte a una realidad que niega el pais es un caos anarquia hambre pobreza la mayor emigracion en las ultimas decadas venezolanos muriendo en el darien pague el bono vacacional completo a los docentes,2.0,migracion,0,1
nadaen nada a aportado al pais la migracion venezolana al contrario a significado violencia delincuencia y mas,2.0,migracion,0,1
el gobierno mexicano si monero despues de recibir como heroes a la dictadura cubana y venezolana causantes de la migracion de millones de sus ciudadanos,2.0,migracion,0,1
primero se fueron los que planificaron clase media que tenian ahorros carritos estudiados todos felices con la migracion venezolana despues se fue el perraje que no tenian mas remedio con sus 4 peroles y se los queman,2.0,migracion,0,1
murieron en panama tres migrantes venezolanos incluida una adolescente tras ser arrastrados por un rio en el darien,5.0,migracion,0,1
las visas son accesibles para los enchufados la oligarquia los testaferros y gente con mucha plata obvio que no les molesta en su totalidad la migracion venezolana les molesta la de la gente pobre sin recurso que sale caminando,2.0,migracion,0,1
enterate venezolana nacida en lo da todo para ganar concurso en con musica llanera,0.0,migracion,0,1
galli diciendo q no esta de acuerdo con campamento de refugiado pq aumentaria la migracion venezolana q nefasto,2.0,migracion,0,1
exactamente en ellos la vaina comenzo siendo una reaccion a lo vivido pero luego termino transmitiendose por generaciones por ese mismo camino va a la migracion venezolana alla solo que nuestros magamigrantes creo que son mas mente e pollo todavia,2.0,migracion,0,1
una fue asesinada junto a su madre e hijo por su pareja en conoce mas informacion de este suceso ingresando en nuestro sitio web,5.0,migracion,0,1
que terrible noticia en medio de lo sucedido en melilla los desplazados ucranianos y la migracion venezolana lamento la perdida de todas esas vidas inevitable preguntarme cuantos venezolanos irian alli sueno americano o mas bien pesadilla american dream or nightmare,5.0,migracion,0,1
yo soy venezolano vivo en venezuela y no me dejo manipular por personas cuyo negocio es el trafico humano y le interesa agarrar a venezolanos en su disociacion psicotica para usarlos de mercancia en la selva de darien nada se me perdio en la selva de darien y comodo en vzla,2.0,migracion,0,1
los 10 migrantes venezolanos que la selva del darien se llevo entre enero y julio de 2022 la principal causa de las muertes ha sido infartos luego inmersion 81 de los migrantes sufren lesiones o se enferman al recorrer la ruta gracias malditos chavistas,5.0,migracion,0,1
no lleva ni un mes y ya quieren q arregle el desastre que dejo pinera sobre todo en la zona sur boric envio una delegada y le balearon el auto el problema de la migracion venezolana tiene colapsadas el norte del paisahi q dar tiempo,5.0,migracion,0,1
lunes 2017 fotos d venezolanos cruzando riosselvas para votar en las elecciones d la d ese anopero las fotos q no publica este diario son los venezolanos cruzando la selva d dariendond han fallecidos o han sido asesinados muchos,5.0,migracion,0,1
gobierno reproduce en reversa videos de migracion en el darien para decir que son venezolanos regresando que emocionante ver esta nueva etapa del plan vuelta a la patria dice una reportera de un canal oficialista mientras pide perdon a dios en su mente,5.0,migracion,0,1
la venezolana zuleika lopez quien fue junto a su hijo y su madre pidio ayuda al 911 cinco dias antes del hecho ocurrido en florida aqui los detalles de su llamada,5.0,migracion,0,1
selva del darien familiares denuncian que 76 migrantes venezolanos estan desaparecidos smolansky inicio esfuerzos conjuntos con la oea para atender crisis de migrantes por el darien,5.0,migracion,0,1
los cuentos del cruce de venezolanos por el darien son puras mentiras no sean difusores de mentiras,2.0,migracion,0,1
el regimen de maduro sigue violando los ddhh de los venezolanos atencion tienen secuestrado a norteamericanos para negociarlos y al pueblo de venezuela con el cierre del saime el puma darien guaido ministerio de educacion venezolanos onapre,2.0,migracion,0,1
usar la xenofobia como herramienta para llamar la atencion es el pasatiempo preferido de los pseudo politicos del peru se sabe que con la migracion venezolana lamentablemente entro un gran porcentaje de lacras pero no son la mayoria y no se debe generalizar,2.0,migracion,0,1
a cerrar fronteras el ecuador no puede soportar mas migracion ni peruana menos venezolana exijan mas requisitos pa q vengan al pais si yo quiero obtener la residencia en eeuu me exigen 1 millon en la cuenta si me voy alla no puedo llegar a ser una carga social a ese pais,2.0,migracion,0,1
comentario mas infeliz imposible esta ciego o es enchufado ante el drama de darien profesores muertos por no comer y 6 millones de venezolanos fuera actitud cobarde y complaciente con un regimen q azota al venezolano,2.0,migracion,0,1
por que los periodistas venezolanos que mas escriben en twitter que mas leen en las redes son los menos que hablan sobre los casos de migracion venezolana en las selvas fronteras etc tampoco hablan sobre la trata de blanca y el trafico de organos en el pais,2.0,migracion,0,1
esto rememora la instrumentalizacion de la migracion venezolana en y previo a las elecciones presidenciales 2021 con el agravante del componente violento y fascista del pinochetismo que opera en chile con el beneplacito de carabineros y pinera la barbarie,2.0,migracion,0,1
el pendejo pasa por el darien estoy seguro que los migrantes venezolanos mayameros ni trochas menos el darien y los migrantes venezolanos que estan en europa menos,2.0,migracion,0,1
las familias que estan desapercidas en la selva del darien necesitan de su ayuda y apoyo no mas venezolanos muertos no los abandonen x amor a cristo sossos,5.0,migracion,0,1
y mibaron al partido verde lo dividieron y ahora resulta que es culpa de las bodegasde la misma creadora de que la inseguridad de bogota es culpa de la migracion venezolana o sumerce vaya a trabajar ahora estono jodas claudia,2.0,migracion,0,1
y eso que no conoce san pedro de taboada en el valle de los chillos es una autentica comunidad venezolana esta gente hace lo que le da la gana y no respeta las leyes es necesario que la policia nacional y migracion haga algo hay gente buena pero tambien hay de los otros,2.0,migracion,0,1
esto es falso la migracion venezolana que pasa por el darien no es desplazamiento forzoso la dimension de la tragedia se evidencia en otros datos,5.0,migracion,0,1
tu par guaidiota te envio la migracion venezolana para colombia ahora que aumente la exportacion de cocaina tendras mas dolares o que el interino comparta los 500 millones que le robo a usaid que eran para ayuda humanitaria de los venezolanos,2.0,migracion,0,1
